Intersection_ID,ID,GEOID,BG_TOTAL_AREA,INTERSECTION_TOTAL_AREA,INTERSECTION_LAND_AREA,BG_LAND_AREA,num_roof,rooftop_pct
5986,2713,250235306005,9564631.14606563,2661844.12664367,2493071.57779184,9233115.15740277,199,0.4061224489795918
9202,4432,250235601005,10464364.4841056,3217.92746759206,3217.92746759206,5765807.01272783,1,0.0011037527593818985
4637,2532,250235241023,2969476.9264704,763288.068253489,763288.068253491,2969476.92647034,267,0.39732142857142855
4588,2532,250235241012,20651704.3873743,8124043.88994867,7531536.09768182,20044280.2284902,698,0.4915492957746479
4567,2535,250235241011,6354959.65756758,3352995.45238134,3282652.981403,6247545.94999862,169,0.39211136890951276
4573,2533,250235241012,20651704.3873743,1394384.96167706,1394384.96167706,20044280.2284902,305,0.2147887323943662
4568,2536,250235241011,6354959.65756758,2250116.28320001,2213079.25739182,6247545.94999862,104,0.24129930394431554
4591,2530,250235241012,20651704.3873743,3805866.59951144,3800154.88437695,20044280.2284902,276,0.19436619718309858
4629,2535,250235241023,2969476.9264704,887676.947882512,887676.947882534,2969476.92647034,157,0.23363095238095238
4587,2531,250235241012,20651704.3873743,7274747.60539872,7267299.66305404,20044280.2284902,141,0.09929577464788733
4594,2533,250235241021,4336064.37632384,651321.44041517,651321.440415105,4329694.43686207,134,0.14692982456140352
4570,2532,250235241011,6354959.65756758,751584.277164791,751584.277164793,6247545.94999862,158,0.3665893271461717
4635,2533,250235241023,2969476.9264704,969791.82864726,969791.828647248,2969476.92647034,182,0.2708333333333333
4636,2534,250235241023,2969476.9264704,220010.093287749,220010.093287743,2969476.92647034,40,0.05952380952380952
4620,2535,250235241022,6284670.91178955,19870.0799106658,18468.5503048886,6139572.87280982,4,0.005018820577164366
3026,1753,250235106003,2534719.11604227,2530801.98318745,2520949.16384331,2524502.73083288,525,1
2853,1736,250235105033,1924823.67904233,1551522.12268825,1551522.1226883,1924760.07224086,619,0.958204334365325
3742,1754,250235117021,4524030.13115838,1130373.00998721,1130373.00998736,4523999.94832852,502,0.43690165361183636
2999,1752,250235106002,1878245.57324495,1876918.4644286,1853447.15751786,1854774.26633421,500,1
2843,1735,250235105031,204509.811539836,203780.881835346,203780.881835337,204403.030323883,88,1
3741,1756,250235117021,4524030.13115838,741334.190405804,741334.190405795,4523999.94832852,342,0.29765013054830286
2850,1740,250235105032,435573.899902645,434967.269457964,434967.269457972,435573.899902659,171,1
2857,1737,250235105033,1924823.67904233,368090.731512311,368090.731512307,1924760.07224086,27,0.04179566563467492
3746,1757,250235117021,4524030.13115838,991299.798596462,991299.798596507,4523999.94832852,149,0.12967798085291557
3745,1755,250235117021,4524030.13115838,940331.421616403,940331.421616388,4523999.94832852,100,0.08703220191470844
3618,1760,250235117012,1263190.07904441,591019.424380393,591019.424380415,1257344.21605057,612,0.7876447876447876
2894,1742,250235105042,493190.777750362,493161.044975815,493161.044975784,493190.777750426,370,1
3069,1759,250235107004,647622.148766505,450334.975472821,450334.975472798,647622.148766476,273,0.4634974533106961
2824,1732,250235105013,830161.785203612,317916.684562278,317916.68456228,830161.785203636,336,0.5733788395904437
3099,1751,250235107005,444143.335474416,379812.85949982,379812.859499823,444143.33547434,578,0.8550295857988166
3041,1750,250235107001,351602.779279382,132422.167672803,132422.167672778,351602.779279288,153,0.34459459459459457
2942,1738,250235105051,2021680.61401511,539735.796506497,507924.180171654,1861128.47197433,49,0.17253521126760563
2967,1752,250235106001,939757.319851772,618954.232665679,618954.232665647,939757.319851747,254,0.5866050808314087
3617,1759,250235117012,1263190.07904441,672078.250858942,666232.387864977,1257344.21605057,165,0.21235521235521235
3744,1758,250235117021,4524030.13115838,720090.06964469,720090.069644733,4523999.94832852,56,0.04873803307223673
3032,1747,250235107001,351602.779279382,67339.5139137166,67339.5139137204,351602.779279288,90,0.20270270270270271
3031,1748,250235107001,351602.779279382,151836.043711056,151836.043711052,351602.779279288,201,0.4527027027027027
2941,1739,250235105051,2021680.61401511,692002.137536328,692002.137536337,1861128.47197433,46,0.1619718309859155
3046,1750,250235107002,408873.814012812,408868.828079396,408868.828079391,408873.814012781,382,1
2998,1756,250235106001,939757.319851772,317769.985277167,317769.985277162,939757.319851747,179,0.4133949191685912
3682,1760,250235117014,1312419.03839111,1312346.93237323,1312346.93237324,1312419.03839116,761,1
3056,1750,250235107003,289588.743716761,261249.678181192,261249.678181184,289588.743716709,277,0.9172185430463576
2952,1734,250235105052,1310112.11551104,1298021.52250052,1143733.90946276,1155824.17202151,198,1
2940,1741,250235105051,2021680.61401511,787266.453042088,658525.927336138,1861128.47197433,189,0.6654929577464789
3054,1741,250235107003,289588.743716761,28337.0646759249,28337.0646759229,289588.743716709,25,0.08278145695364239
3399,1782,250235113011,1055403.58188557,813943.696726551,803217.043922698,1043346.94303668,820,0.9276018099547512
3440,1782,250235113013,920230.110141012,259799.275302561,247427.583824186,905961.448977382,126,0.21951219512195122
3185,1776,250235110002,621933.309557677,216677.398376975,216677.398376983,621933.309557792,239,0.8074324324324325
2510,1770,250235101001,781628.340842997,781400.714760546,781400.714760494,781628.106706562,665,1
3181,1776,250235110001,843015.051878733,235146.569339011,235146.569339012,843015.051878655,203,0.4461538461538462
2564,1769,250235101003,403878.305150939,403831.395351486,403831.395351507,403878.30515095,355,1
2683,1771,250235102004,898132.235170311,898094.638192069,898094.638192032,898132.235170231,895,1
3233,1774,250235111002,956235.405504409,926155.925629881,926155.925629877,956235.405504381,647,0.9803030303030303
3356,1777,250235112002,376566.619829119,373320.527141923,373320.527141906,376566.619829105,422,1
2644,1772,250235102002,767291.949782107,767167.794494777,767167.794494794,767291.949782171,532,1
3179,1773,250235110001,843015.051878733,491333.884487566,491333.884487585,843015.051878655,242,0.5318681318681319
3374,1777,250235112003,360366.608352511,360337.659710316,360337.659710306,360366.608352504,393,1
2577,1769,250235101004,1268830.70141642,1201382.63519843,1201382.63519848,1268830.70141645,543,0.9378238341968912
3562,1768,250235116021,2522080.50581159,740058.370727397,725958.974662532,2507260.08554352,61,0.08931185944363104
3425,1782,250235113012,1315328.53668742,1297213.02125069,1297213.02125071,1315328.53668795,354,0.9943820224719101
2529,1770,250235101002,686305.021365641,685922.485054302,685922.485054238,686305.021365632,556,1
2663,1771,250235102003,732070.090791557,398063.187709264,398063.187709225,732070.090791558,169,0.7788018433179723
3114,1749,250235107005,444143.335474416,62972.8459041812,62972.8459041863,444143.33547434,98,0.14497041420118342
3134,1748,250235108002,186803.629500362,186799.348328033,186799.348328025,186803.629500387,230,1
2880,1742,250235105041,362591.846419808,362543.629423918,362543.629423904,362591.846419922,274,1
2823,1733,250235105013,830161.785203612,500747.024500704,500747.024500705,830161.785203636,250,0.42662116040955633
3070,1761,250235107004,647622.148766505,197211.394398606,197211.394398585,647622.148766476,316,0.5365025466893039
3597,1760,250235117011,268045.945660888,267991.849619075,267991.849619058,268045.945660849,381,1
2736,1743,250235103002,493615.582289149,490318.264925145,490318.264925164,493615.582289061,550,0.9963768115942029
3553,1762,250235116013,489072.103417676,140259.465029194,140259.465029201,489072.103417752,228,0.3787375415282392
2760,1744,250235104002,174379.885428895,137094.340926348,137094.340926336,174379.885428815,131,0.9097222222222222
3577,1766,250235116023,369175.929699193,369125.8459887,369125.845988695,369175.92969915,456,1
3526,1762,250235115004,200940.075680112,200867.974130991,200867.974130984,200940.075680097,324,1
3439,1781,250235113013,920230.110141012,576185.237471595,574519.223933546,905961.448977382,422,0.735191637630662
2576,1770,250235101004,1268830.70141642,63171.5508719347,63171.5508719475,1268830.70141645,36,0.06217616580310881
3543,1765,250235116012,198786.544483474,185989.51171359,185400.237139966,197457.578148097,168,1
3516,1762,250235115003,243915.909485982,243868.184796434,243868.184796432,243915.909485956,418,1
2769,1744,250235104003,171910.031721365,38405.0541871315,38405.05418713,171910.03172133,52,0.21052631578947367
3668,1762,250235117013,271733.402530358,117788.541245255,117788.541245251,271733.402530366,197,0.49747474747474746
3565,1766,250235116021,2522080.50581159,1114546.75825858,1114546.75825858,2507260.08554352,489,0.7159590043923866
3539,1764,250235116011,247097.185428878,199465.257580032,199465.257580041,247097.185428945,240,0.8163265306122449
3471,1763,250235114001,167239.708790583,167145.863818897,167145.863818888,167239.708790552,162,1
3510,1764,250235115002,118038.290924735,118038.290924749,118038.290924735,118038.290924735,176,1
3162,1763,250235109001,411240.763000717,225114.771517141,225114.771517167,411240.763000763,140,0.7486631016042781
3547,1766,250235116013,489072.103417676,297733.864093092,297733.864093109,489072.103417752,326,0.5415282392026578
2744,1744,250235104001,184869.875797969,184414.979279932,184414.979279942,184869.875797994,205,1
2797,1732,250235105011,467365.92420477,466596.58400795,445750.881934906,446520.222131755,337,1
3573,1767,250235116022,367281.196419414,108289.780246482,106629.326552919,360373.374631471,79,0.34051724137931033
3509,1764,250235115001,166782.24158687,166757.714956158,166757.714956164,166782.241586875,206,1
3482,1761,250235114002,203324.625298067,203304.732072668,203304.73207266,203324.625298088,301,1
3168,1745,250235109002,328787.89919202,232212.117899625,232212.117899628,328787.899192021,130,0.7647058823529411
3561,1767,250235116021,2522080.50581159,666022.420991641,665304.127480265,2507260.08554352,133,0.19472913616398244
3163,1746,250235109001,411240.763000717,186084.926492931,186084.926492928,411240.763000763,47,0.25133689839572193
3575,1765,250235116022,367281.196419414,167827.03682251,167799.599967907,360373.374631471,143,0.6163793103448276
3532,1765,250235116011,247097.185428878,47552.3741659604,47552.3741659622,247097.185428945,54,0.1836734693877551
2659,1773,250235102003,732070.090791557,331303.125470364,331303.125470397,732070.090791558,48,0.22119815668202766
3548,1765,250235116013,489072.103417676,51010.0881923903,51010.088192408,489072.103417752,48,0.07973421926910298
3438,1775,250235113013,920230.110141012,79109.5962951587,78878.6401480396,905961.448977382,26,0.04529616724738676
3497,1761,250235114004,185009.252235359,184989.199934895,184989.199934882,185009.252235337,234,1
2759,1745,250235104002,174379.885428895,37272.4067896618,37272.4067896598,174379.885428815,13,0.09027777777777778
3398,1781,250235113011,1055403.58188557,240156.101559984,238826.115514647,1043346.94303668,64,0.07239819004524888
3186,1775,250235110002,621933.309557677,248224.074601019,248224.074600998,621933.309557792,35,0.11824324324324324
2803,1733,250235105012,242219.541256796,240625.262651561,240625.262651563,242219.541256733,234,1
3489,1761,250235114003,171592.704933784,126139.291222132,126139.291222124,171592.704933789,197,0.7547892720306514
3491,1749,250235114003,171592.704933784,45452.4023455132,45452.4023455111,171592.704933789,64,0.24521072796934865
3147,1748,250235108004,230291.591363677,230291.59136365,230291.59136367,230291.59136367,251,1
3182,1775,250235110001,843015.051878733,111297.945144282,111297.945144283,843015.051878655,10,0.02197802197802198
3161,1749,250235108006,210977.714781805,210042.081011414,210042.081011407,210977.714781812,305,1
3150,1747,250235108005,146151.279432791,145622.48305569,145622.483055694,146151.279432812,220,1
2710,1743,250235103001,530125.284542777,404744.155889567,404744.155889586,530125.284542869,276,0.9752650176678446
3667,1760,250235117013,271733.402530358,153908.664009472,153908.66400945,271733.402530366,199,0.5025252525252525
3146,1749,250235108003,191994.45479736,108112.763598037,108112.763598054,191994.454797365,44,0.3893805309734513
3282,1776,250235111003,1039627.71481671,540066.779933834,540066.779933842,1039627.71481683,452,0.7874564459930313
3450,1783,250235113022,648485.03417857,648469.584758391,648469.58475842,648485.034178606,156,1
3129,1747,250235108001,173098.531322965,172622.843304037,172622.843304029,173098.531322963,180,1
4098,1786,250235211022,1214183.02073106,933711.944823119,933711.944823145,1214183.02073096,548,0.6954314720812182
5302,2669,250235261005,17145729.044211,16057233.051864,15774952.460307,16852902.4940991,946,0.9229268292682927
4179,1791,250235212023,2380539.27001838,516718.787722932,516718.787722951,2380539.27001815,349,0.3681434599156118
4027,1787,250235211011,2340585.69904523,306313.110323215,304984.992516592,2326702.55905347,110,0.13189448441247004
4099,1787,250235211022,1214183.02073106,280424.582639301,280424.582639293,1214183.02073096,240,0.30456852791878175
4155,1788,250235212012,2146604.44797353,1826874.64887461,1784674.30602323,2104404.1051222,512,0.687248322147651
5214,2668,250235261001,12730738.9001767,9964406.01463503,8797150.5833184,10645239.9099401,632,0.7357392316647264
3141,1748,250235108003,191994.45479736,83823.8941822108,83823.8941822099,191994.454797365,69,0.6106194690265486
4061,1787,250235211021,861443.04861755,861379.696308883,861379.696308864,861443.048617541,569,1
4028,1784,250235211011,2340585.69904523,2033453.31618183,2020898.29399693,2326702.55905347,724,0.86810551558753
4045,1785,250235211013,3427543.12768018,1309310.36140631,1309310.36140604,3427543.12768003,181,0.27675840978593275
4046,1786,250235211013,3427543.12768018,1685468.71255757,1685468.71255759,3427543.12768003,381,0.5825688073394495
4126,1788,250235212011,478087.071755204,153662.210454726,153662.210454721,478087.071755213,76,0.20540540540540542
3574,1768,250235116022,367281.196419414,90723.8616828835,85503.9304431873,360373.374631471,10,0.04310344827586207
3460,1783,250235113023,1525287.22034173,1525248.36189437,1525248.36189434,1525287.22034171,895,1
2581,1772,250235102001,2497724.52187099,2497387.68062473,2490730.71066138,2491066.64677079,740,1
3448,1783,250235113021,697351.735086188,696062.289787052,696062.289786916,697351.735086238,306,1
4181,1790,250235212023,2380539.27001838,1863735.2637763,1863735.26377632,2380539.27001815,599,0.6318565400843882
4052,1787,250235211013,3427543.12768018,343004.072714245,343004.072714244,3427543.12768003,70,0.10703363914373089
4031,1785,250235211012,1920669.63956865,1036082.6659096,1036082.6659096,1920669.63956874,254,0.5059760956175299
4036,1784,250235211012,1920669.63956865,884488.99240373,884488.992403732,1920669.63956874,248,0.4940239043824701
3192,1774,250235111001,1511131.09301203,909004.423107577,900542.876151728,1502641.78581553,523,0.5142576204523107
3295,1780,250235112001,3158638.9016029,1099286.70291926,1099286.70291929,3158638.90160277,82,0.08845738942826321
3191,1779,250235111001,1511131.09301203,602049.709635018,602049.709634999,1502641.78581553,494,0.4857423795476893
3190,1777,250235110002,621933.309557677,154446.308785316,154446.308785316,621933.309557792,22,0.07432432432432433
3293,1779,250235112001,3158638.9016029,1526421.40153732,1526421.4015374,3158638.90160277,522,0.5631067961165048
3281,1778,250235111003,1039627.71481671,247433.701187788,247433.701187792,1039627.71481683,70,0.12195121951219512
3261,1776,250235111002,956235.405504409,29906.6425939675,29906.6425939687,956235.405504381,13,0.019696969696969695
4159,1791,250235212021,2780820.40347607,728408.792080774,728408.792080672,2780820.40347574,167,0.3583690987124464
2727,1771,250235103002,493615.582289149,1776.57547281543,1776.57547280751,493615.582289061,2,0.0036231884057971015
3274,1774,250235111003,1039627.71481671,252098.245000873,252098.245000872,1039627.71481683,52,0.09059233449477352
4053,1784,250235211013,3427543.12768018,89323.0272950463,89323.0272950535,3427543.12768003,22,0.03363914373088685
5643,2703,250235305004,628493.285216516,400158.944826371,400158.944826493,618292.980087581,211,0.5523560209424084
5641,2701,250235305004,628493.285216516,224656.771716654,217856.756960243,618292.980087581,171,0.4476439790575916
5601,2701,250235305001,620557.083110216,309549.95314514,300218.32473792,610559.79755871,286,0.6313465783664459
5874,2714,250235306003,45343938.3469712,6237629.65258795,4511360.01465786,42169944.9020569,297,0.2964071856287425
2376,2677,250235091013,1797186.41691202,571266.763217649,571266.763217653,1797186.4169123,186,0.29107981220657275
2484,2678,250235091024,3105249.07545055,1731412.48152313,1677277.05139279,2992884.09943054,329,0.32003891050583655
8230,4410,250235442001,30563068.7374821,30558776.5529225,28964231.1170118,28967611.6719085,1218,1
3331,1777,250235112001,3158638.9016029,73134.9351477522,73134.9351477468,3158638.90160277,69,0.0744336569579288
2389,2677,250235091014,16874175.5252041,1738783.63133712,1738783.63133708,16428071.3142539,185,0.15176374077112387
8437,4412,250235442003,13959804.8204721,13959801.7308611,12457146.6893689,12457149.7789803,846,1
8509,4413,250235442004,9560383.63605224,9558931.63968981,9295036.67326939,9296488.66963188,949,1
2504,2677,250235091025,1150788.43944388,662951.706356002,662951.706355983,1150788.43944405,240,0.5607476635514018
6056,2718,250235307002,7274607.82163443,3217102.26108371,3090836.13403271,7122350.17033791,79,0.1202435312024353
5537,2707,250235304001,4116920.62320277,1243005.54234301,1084103.05474994,3892331.95860296,243,0.226890756302521
2388,2680,250235091014,16874175.5252041,627933.121208556,627232.054018264,16428071.3142539,176,0.1443806398687449
2394,2676,250235091014,16874175.5252041,2020458.10622042,1897902.91647857,16428071.3142539,50,0.04101722723543889
5381,2706,250235301002,7026622.3294739,1430499.11137032,1374881.45264769,6919557.37864214,446,0.470960929250264
2443,2680,250235091023,2698321.51315504,1839836.45260987,1833533.6449324,2664315.44419831,344,0.8210023866348448
2418,2679,250235091021,5487370.76384062,2168283.98777111,2168283.98777106,5463174.0314637,451,0.4891540130151844
2505,2678,250235091025,1150788.43944388,251556.696199406,251556.696199397,1150788.43944405,87,0.20327102803738317
8080,4406,250235441001,9248035.54758024,9247242.60936498,8732243.98362778,8733018.30506525,628,1
2373,2683,250235091012,4310782.35488424,3284418.45813332,3284418.45813333,3966760.75580666,442,0.8308270676691729
2433,2682,250235091022,5379824.0394206,2597127.93650111,2585982.21269399,5368678.31561279,236,0.400679117147708
2399,2682,250235091021,5487370.76384062,1346390.39710725,1337868.4069335,5463174.0314637,276,0.2993492407809111
8201,4409,250235441004,3697148.81686001,3695175.8073554,3614711.58230674,3616684.59181112,599,1
2372,2682,250235091012,4310782.35488424,991372.658993938,647586.466225011,3966760.75580666,90,0.16917293233082706
2417,2681,250235091021,5487370.76384062,1970636.87777465,1954962.13557163,5463174.0314637,195,0.21149674620390455
4111,1789,250235212011,478087.071755204,324384.767832346,324384.767832367,478087.071755213,294,0.7945945945945946
5332,2668,250235261005,17145729.044211,149362.223175148,149362.223175133,16852902.4940991,38,0.037073170731707315
8049,2673,250235431001,39120130.720129,8736511.78245919,8216271.75542588,38048726.6917819,474,0.25374732334047106
2435,2680,250235091022,5379824.0394206,172470.417432506,172470.417432531,5368678.31561279,51,0.0865874363327674
2472,2679,250235091024,3105249.07545055,15987.4474669881,15987.4474669836,2992884.09943054,7,0.006809338521400778
8171,4408,250235441003,7111537.4451372,7110187.1387927,6772645.34104939,6773995.08791172,819,1
5273,2670,250235261004,7546101.44834157,5683584.68443218,5683584.68443215,7546101.44834142,270,0.3057757644394111
2457,2679,250235091023,2698321.51315504,858409.475781864,830706.214502432,2664315.44419831,75,0.17899761336515513
5216,2671,250235261001,12730738.9001767,2765468.09445545,1847404.19919932,10645239.9099401,227,0.26426076833527357
4157,1789,250235212021,2780820.40347607,2049008.08001266,2049008.08001271,2780820.40347574,299,0.6416309012875536
4128,1789,250235212012,2146604.44797353,119129.896785716,119129.896785718,2104404.1051222,157,0.21073825503355706
4130,1790,250235212012,2146604.44797353,200558.345596901,200558.345596926,2104404.1051222,76,0.10201342281879194
4177,1790,250235212022,471902.973362569,471890.184075517,471890.184075552,471902.973362555,377,1
5235,2672,250235261003,5232241.84673903,5213757.10178595,5129912.8956176,5148397.64057057,848,1
5231,2672,250235261002,2374269.25917296,814102.377844613,368547.119311661,1209490.12846233,132,0.2920353982300885
5437,2699,250235303001,447913.143704616,204675.817075652,204675.817075608,437642.137646989,152,0.4676923076923077
5616,2702,250235305002,1000142.0646091,1000082.21197228,1000082.21197227,1000142.064609,233,1
5444,2700,250235303001,447913.143704616,237020.654327929,230128.895067333,437642.137646989,172,0.5292307692307693
5275,2672,250235261004,7546101.44834157,1278647.48451887,1278647.48451886,7546101.44834142,532,0.6024915062287656
5668,2719,250235305005,4379042.27182274,20702.9794366354,9537.33257005428,4290410.72055723,3,0.002652519893899204
5285,2671,250235261004,7546101.44834157,582766.899176329,582766.899176336,7546101.44834142,81,0.09173272933182333
5590,2702,250235305001,620557.083110216,303716.168127482,303051.268663909,610559.79755871,163,0.3598233995584989
5234,2671,250235261002,2374269.25917296,1560098.05141529,840876.862468223,1209490.12846233,320,0.7079646017699115
6135,2719,250235307003,14899560.6457012,169149.268202019,137460.193893234,14774913.8504351,24,0.01804511278195489
6704,2715,250235309031,2315342.73816297,2301119.67343338,2169607.83012973,2183830.89485943,660,1
5596,2701,250235305001,620557.083110216,6928.29632951936,6928.29632951575,610559.79755871,4,0.008830022075055188
5484,2698,250235303002,932979.42186141,467133.661020636,439477.357563572,872500.350564709,268,0.5009345794392523
5309,2670,250235261005,17145729.044211,938031.000807826,927525.823598316,16852902.4940991,41,0.04
5430,2694,250235302002,2314815.82972626,1076201.56607447,1024079.41157616,2190020.71393891,354,0.4639580602883355
5420,2695,250235302002,2314815.82972626,1216742.82355141,1165746.99603766,2190020.71393891,409,0.5360419397116645
2506,2675,250235091025,1150788.43944388,236231.264947368,236231.264947368,1150788.43944405,101,0.23598130841121495
5399,2696,250235302001,1033820.74723624,304705.126561781,304705.126561761,1033820.74723638,302,0.42296918767507
5467,2696,250235303002,932979.42186141,449961.904670214,432977.288703383,872500.350564709,267,0.49906542056074765
5582,2711,250235304004,4522452.72942163,1149138.21097816,834694.534710022,3172972.51231768,45,0.07401315789473684
3413,1783,250235113012,1315328.53668742,17960.5879218139,17960.5879218157,1315328.53668795,2,0.0056179775280898875
5446,2698,250235303001,447913.143704616,3222.29151543581,2732.43882899033,437642.137646989,1,0.003076923076923077
6436,2725,250235308023,1031832.37461949,246464.513108091,244603.039376486,1027224.81450486,113,0.1584852734922861
6697,2726,250235309022,5522426.38266908,3082780.36295646,3060965.6338002,5477546.33962351,326,0.30129390018484287
6437,2721,250235308023,1031832.37461949,785282.497432127,782536.411049019,1027224.81450486,600,0.8415147265077139
6406,2725,250235308022,2800046.50605742,2658251.60874666,2562654.11871658,2695902.55632441,443,0.9888392857142857
6273,2725,250235308011,14915174.1825856,7502877.25988466,7289765.12407855,14289884.9175079,918,0.5374707259953162
6483,2721,250235308024,2054444.17527026,905992.262750633,881957.732330917,1992352.59437386,553,0.5614213197969543
6698,2727,250235309022,5522426.38266908,2439633.32101469,2416568.00712573,5477546.33962351,756,0.6987060998151571
6484,2720,250235308024,2054444.17527026,1148352.72587703,1110295.67539998,1992352.59437386,432,0.4385786802030457
6305,2725,250235308012,8656618.18441341,792002.037214155,758952.117263588,8000570.57905239,11,0.00834597875569044
5699,2711,250235306001,14433400.1558702,431798.771328162,431798.771328129,12399523.1811645,6,0.0125
6404,2726,250235308022,2800046.50605742,141431.133284525,133238.498577766,2695902.55632441,5,0.011160714285714286
6396,2720,250235308021,911657.818274852,911578.330406931,808418.507765092,808487.442002011,568,1
6813,2727,250235309033,6406054.55428499,450598.752480738,450598.752480743,5687381.41431494,37,0.03842159916926272
5543,2709,250235304002,1398758.15089716,2216.53967959993,2216.53967960051,1398758.15089716,1,0.0017421602787456446
